id,char,gender,genre,title,line_count,pkey
1934,RIPLEY,F,Sci-Fi,alien3,757,ripley-alien3
1935,JUNIOR,,War,coldmountain,69,junior-coldmountain
1936,TRIP,,Comedy,detroitrockcity,280,trip-detroitrockcity
1937,ML,,Drama,dotherightthing,86,ml-dotherightthing
1938,BELLYGUNNER,,Sci-Fi,heavymetal,32,bellygunner-heavymetal
1939,BUD,,Mystery,laconfidential,518,bud-laconfidential
1940,JEWELER,,Thriller,daytheearthstoodstillthe,22,jeweler-daytheearthstoodstillthe
1941,ANNA,F,Fantasy,christcomplex,184,anna-christcomplex
1942,SECRETARY OF STATE,,Crime,rushhour,44,secretary_of_state-rushhour
1943,SOPHIE,,Musical,anastasia,56,sophie-anastasia
1944,ULTRA MAGNUS,,Animation,transformersthemovie,119,ultra_magnus-transformersthemovie
1945,JUDGE,,Romance,17again,37,judge-17again
1946,TOMLIN,,Mystery,cellular,83,tomlin-cellular
1947,JANEWAY (ON VIEWSCREEN),,Thriller,startreknemesis,31,janeway_(on_viewscreen)-startreknemesis
1948,JASON,M,Thriller,bloodandwine,219,jason-bloodandwine
1949,BEN,M,Romance,leavinglasvegas,864,ben-leavinglasvegas
1950,BIGGY,,Drama,44inchchest,32,biggy-44inchchest
1951,CHARLIE,M,Drama,fabulousbakerboysthe,34,charlie-fabulousbakerboysthe
1952,DANNY,M,Crime,saltonseathe,987,danny-saltonseathe
1953,OFFICER HINES,,Crime,sdarko,28,officer_hines-sdarko
1954,SYDNEY PRR,,Drama,americanhustle,350,sydney_prr-americanhustle
1955,STORE CLERK,,Comedy,threemenandababy,42,store_clerk-threemenandababy
1956,COL. AXELROD,,Drama,airforceone,26,col._axelrod-airforceone
1957,DELONGPRE,,Action,jasonx,286,delongpre-jasonx
1958,LAUREN,F,Drama,crowsalvationthe,25,lauren-crowsalvationthe
1959,CHANCELLOR WILSON,,Action,programthe,32,chancellor_wilson-programthe
1960,EYES,,Crime,darkman,23,eyes-darkman
1961,HAN,,Sci-Fi,starwarsanewhope,500,han-starwarsanewhope
1962,LECTURER,,Drama,spartan,21,lecturer-spartan
1963,CHRISTINE,F,Musical,detroitrockcity,112,christine-detroitrockcity
1964,MRS. MACGRUDER,F,Drama,birdsthe,81,mrs._macgruder-birdsthe
1965,DONNIE,,Action,machinegunpreacher,176,donnie-machinegunpreacher
1966,DROP SHADOW,,Thriller,wildatheart,46,drop_shadow-wildatheart
1967,DR. GYNDE,,Crime,bluevelvet,23,dr._gynde-bluevelvet
1968,ADAM,M,Thriller,verybadthings,390,adam-verybadthings
1969,TWALD,,Thriller,jfk,32,twald-jfk
1970,CHARLIE,M,Action,legion,285,charlie-legion
1971,DR. BETTES,,Drama,asgoodasitgets,62,dr._bettes-asgoodasitgets
1972,RIGHT ARM,,Romance,fifthelementthe,55,right_arm-fifthelementthe
1973,OWNER,,Fantasy,itsawonderfullife,26,owner-itsawonderfullife
1974,KATSUMOTO,,Drama,lastsamuraithe,350,katsumoto-lastsamuraithe
1975,INGRID,F,Crime,americanthe,29,ingrid-americanthe
1976,EVE,F,Action,faceoff,283,eve-faceoff
1977,OFFICER,,Sci-Fi,independenceday,23,officer-independenceday
1978,TIM,M,Thriller,finaldestination2,33,tim-finaldestination2
1979,CANTER,,Sci-Fi,surrogates,24,canter-surrogates
1980,CHRISTY,,Adventure,haroldandkumargotowhitecastle,21,christy-haroldandkumargotowhitecastle
1981,BARNEY,,Thriller,hannibal,105,barney-hannibal
1982,THE THING,M,Action,fantasticfour,24,the_thing-fantasticfour
1983,JOE,M,Drama,midnightcowboy,657,joe-midnightcowboy
1984,HERSHEY,,Sci-Fi,judgedredd,113,hershey-judgedredd
1985,NARRATOR: ...The search began shortly after,,Crime,whiteribbonthe,22,narrator:_...the_search_began_shortly_after-whiteribbonthe
1986,PRINCESS,F,Mystery,avventuraltheadventure,37,princess-avventuraltheadventure
1987,WOMAN,F,Comedy,highfidelity,53,woman-highfidelity
1988,BAZYLEV,,Drama,airforceone,38,bazylev-airforceone
1989,FRED,M,Crime,blow,107,fred-blow
1990,SAM,M,Crime,afewgoodmen,293,sam-afewgoodmen
1991,DICK,M,Comedy,almostfamous,261,dick-almostfamous
1992,DEALER,,Thriller,ticker,30,dealer-ticker
1993,SLOSS,,Romance,chasingamy,60,sloss-chasingamy
1994,SUE,F,Thriller,carrie,179,sue-carrie
1995,STARSCREAM,,Family,transformersthemovie,64,starscream-transformersthemovie
1996,HUNTER,,Sci-Fi,predator,39,hunter-predator
1997,WEINSTOCK,,Thriller,frenchconnectionthe,36,weinstock-frenchconnectionthe
1998,LANDO,,Action,starwarstheempirestrikesback,202,lando-starwarstheempirestrikesback
1999,GINGER'S VOICE,F,Drama,terminator,27,ginger's_voice-terminator
2000,OFFICIAL,,Drama,jfk,23,official-jfk
2001,MACREEDY,M,Drama,baddayatblackrock,869,macreedy-baddayatblackrock
2002,CHOI YAN LEE,,Drama,onlygodforgives,23,choi_yan_lee-onlygodforgives
2003,COSETTE,F,Musical,lesmiserables,181,cosette-lesmiserables
2004,MIKE,M,Drama,babel,117,mike-babel
2005,CALIBANOS,,Drama,blow,25,calibanos-blow
2006,BRENT MUSTANGBURGER,M,Animation,cars2,120,brent_mustangburger-cars2
2007,HATTIE,,Drama,tosleepwithanger,116,hattie-tosleepwithanger
2008,MAPP,,Horror,hannibal,95,mapp-hannibal
2009,FATHER,M,Comedy,stuntmanthe,26,father-stuntmanthe
2010,JANET,F,Comedy,beinghuman,46,janet-beinghuman
2011,REBA,F,Drama,manhunter,127,reba-manhunter
2012,NICK,M,Thriller,jurassicparkthelostworld,167,nick-jurassicparkthelostworld
2013,THE BRIDE (JAPANESE),,Crime,killbillvolume12,99,the_bride_(japanese)-killbillvolume12
2014,IMHOTEP,M,Horror,mummythe,102,imhotep-mummythe
2015,MITCHELL,,Action,independenceday,36,mitchell-independenceday
2016,PRESCOTT,,Crime,takingofpelhamonetwothreethe,164,prescott-takingofpelhamonetwothreethe
2017,PENGUIN (cont.),,Thriller,batman2,40,penguin_(cont.)-batman2
2018,SS CAPTAIN,,Drama,pianistthe,29,ss_captain-pianistthe
2019,DAPHNE,F,Action,15minutes,121,daphne-15minutes
2020,MCKEE,,Drama,adaptation,120,mckee-adaptation
2021,MRS. O'REILLY,F,Romance,barrylyndon,49,mrs._o'reilly-barrylyndon
2022,BILLY,M,Thriller,departedthe,763,billy-departedthe
2023,BRUTAL,,Drama,greenmilethe,304,brutal-greenmilethe
2024,CALVINO,,Crime,donniebrasco,53,calvino-donniebrasco
2025,ALISON,F,Comedy,500daysofsummer,38,alison-500daysofsummer
2026,BOSLEY,,Comedy,charliesangels,124,bosley-charliesangels
2027,MILLER,,Thriller,spartan,261,miller-spartan
2028,FERGUS,M,Romance,cryinggame,883,fergus-cryinggame
2029,JESSICA,F,Mystery,cellular,423,jessica-cellular
2030,HARMSWAY (cont'd),,Thriller,tomorrowneverdies,28,harmsway_(cont'd)-tomorrowneverdies
2031,DR SCOTT,,Sci-Fi,rockyhorrorpictureshowthe,25,dr_scott-rockyhorrorpictureshowthe
2032,LECTURER,,Drama,rebelwithoutacause,75,lecturer-rebelwithoutacause
2033,TROY,M,Action,independenceday,30,troy-independenceday
2034,GLINDA,F,Family,wizardofozthe,125,glinda-wizardofozthe
2035,ELIZABETH (OC),F,Comedy,punchdrunklove,22,elizabeth_(oc)-punchdrunklove
2036,QUINCE,,Romance,meetjoeblack,268,quince-meetjoeblack
2037,KELLY,F,Action,jurassicparkthelostworld,80,kelly-jurassicparkthelostworld
2038,JESSICA,F,Thriller,zerodarkthirty,53,jessica-zerodarkthirty
2039,YURI (O.C.),,Crime,lordofwar,26,yuri_(o.c.)-lordofwar
2040,NOURISH,,Sci-Fi,existenz,35,nourish-existenz
2041,HUMPERDINCK,M,Family,princessbridethe,244,humperdinck-princessbridethe
2042,ROSE,F,Crime,minorityreport,140,rose-minorityreport
2043,J.D.,,Comedy,haroldandkumargotowhitecastle,69,j.d.-haroldandkumargotowhitecastle
2044,TIM,M,Thriller,baddayatblackrock,173,tim-baddayatblackrock
2045,ROACH,,Comedy,nextfriday,188,roach-nextfriday
2046,DAVID,M,Thriller,unbreakable,590,david-unbreakable
2047,ALICIA,F,Fantasy,batman,21,alicia-batman
2048,ANNE,F,Action,manintheironmask,85,anne-manintheironmask
2049,VINCENT,M,Crime,ronin,538,vincent-ronin
2050,KUNOV,,Drama,airforceone,324,kunov-airforceone
2051,CAT,F,Drama,colombiana,425,cat-colombiana
2052,SCUD,,Action,bladeii,175,scud-bladeii
2053,GEORGE,M,Drama,erinbrockovich,304,george-erinbrockovich
2054,CHIP,,Horror,jennifersbody,358,chip-jennifersbody
2055,MRS. HIGHSMITH,F,Comedy,hebrewhammerthe,30,mrs._highsmith-hebrewhammerthe
2056,KYLE,M,Adventure,terminatorsalvation,113,kyle-terminatorsalvation
2057,FRANK THE PUG,M,Action,meninblack,33,frank_the_pug-meninblack
2058,BUCKY,M,Mystery,blackdahliathe,902,bucky-blackdahliathe
2059,MARY,F,Comedy,groundhogday,21,mary-groundhogday
2060,RHODES,,Thriller,bloodsimple,28,rhodes-bloodsimple
2061,RAPHAEL,M,Comedy,crimespree,67,raphael-crimespree
2062,MIKE,M,Romance,rocky,38,mike-rocky
2063,SWAN,,Thriller,ticker,63,swan-ticker
2064,CAPTAIN,,Drama,battleofalgiersthe,58,captain-battleofalgiersthe
2065,PROFESSOR CARTER,,Fantasy,butterflyeffectthe,31,professor_carter-butterflyeffectthe
2066,SUE,F,Sci-Fi,fantasticfour,417,sue-fantasticfour
2067,THOMAS,M,Drama,marty,198,thomas-marty
2068,FLOWER SALESMAN,M,Crime,observeandreport,28,flower_salesman-observeandreport
2069,SALESGIRL,F,Drama,confidence,30,salesgirl-confidence
2070,WOMAN,F,Thriller,copycat,22,woman-copycat
2071,MATER'S VOICE (ON TV),M,Animation,cars2,22,mater's_voice_(on_tv)-cars2
2072,CARL,M,Crime,thunderheart,25,carl-thunderheart
2073,ANDERSON'S VOICE,M,Sci-Fi,minorityreport,32,anderson's_voice-minorityreport
2074,GRANDPIERRE,M,Thriller,charade,175,grandpierre-charade
2075,WAYNE SCOTT,M,Animation,megamind,89,wayne_scott-megamind
2076,SCALI,M,Drama,thirteendays,33,scali-thirteendays
2077,BRENDAN GRANT,M,Crime,nickoftime,135,brendan_grant-nickoftime
2078,LARRY,M,Action,bladetrinity,30,larry-bladetrinity
2079,BLIND MAN,M,Drama,coldmountain,24,blind_man-coldmountain
2080,TUDOR,,Sci-Fi,shivers,114,tudor-shivers
2081,ESSEX,M,Drama,anonymous,174,essex-anonymous
2082,NARRATION,,Action,tombstone,174,narration-tombstone
2083,BURT GRUSINSKY,M,Crime,weownthenight,262,burt_grusinsky-weownthenight
2084,RAVEL,M,Fantasy,seventhsealthe,23,ravel-seventhsealthe
2085,BRUCE,M,Action,batman2,372,bruce-batman2
2086,SPEEDY,,Family,newyorkminute,30,speedy-newyorkminute
2087,VERN,M,Thriller,limitless,56,vern-limitless
2088,FRANK,M,Crime,klute,73,frank-klute
2089,RACHEL (cont'd),F,Thriller,insomnia,30,rachel_(cont'd)-insomnia
2090,CHRISTMAS,F,Thriller,worldisnotenoughthe,152,christmas-worldisnotenoughthe
2091,CHINA DOLL,F,Musical,honeydripper,206,china_doll-honeydripper
2092,GUTHERIE,M,Action,fugitivethe,45,gutherie-fugitivethe
2093,MARIANNE,F,Romance,easya,152,marianne-easya
2094,NADYA,F,Drama,spartan,35,nadya-spartan
2095,HOLDT,,Thriller,halloweenthecurseofmichaelmyers,27,holdt-halloweenthecurseofmichaelmyers
2096,COLIN sits with the phone to his ear. The sound of Marilyn,NA,Drama,myweekwithmarilyn,26,colin_sits_with_the_phone_to_his_ear._the_sound_of_marilyn-myweekwithmarilyn
2097,CGUARD DISPATCHER ( RADIO),,Horror,ghostship,57,cguard_dispatcher_(_radio)-ghostship
2098,NYSSA,F,Horror,bladeii,257,nyssa-bladeii
2099,FARAMIR,M,Fantasy,lordoftheringsreturnoftheking,31,faramir-lordoftheringsreturnoftheking
2100,JN,,Thriller,anonymous,455,jn-anonymous
2101,DEE,M,Action,meninblack,21,dee-meninblack
2102,MR. BISHOP,M,Drama,moonrisekingdom,93,mr._bishop-moonrisekingdom
2103,RIPLEY,F,Drama,alien3,757,ripley-alien3
2104,JACKSON,M,Drama,doubleindemnity,86,jackson-doubleindemnity
2105,CONRAD,M,Thriller,vforvendetta,66,conrad-vforvendetta
2106,SLICK,M,Musical,honeydripper,90,slick-honeydripper
2107,KIRSTEN,F,Action,totalrecall,131,kirsten-totalrecall
2108,OPERATOR GIRL (OC),F,Romance,punchdrunklove,49,operator_girl_(oc)-punchdrunklove
2109,ALMA,F,Drama,affliction,52,alma-affliction
2110,KIERSEY,M,Crime,badcountry,100,kiersey-badcountry
2111,COP,M,Comedy,stuntmanthe,22,cop-stuntmanthe
2112,CARRIE,F,Romance,eternalsunshineofthespotlessmind,44,carrie-eternalsunshineofthespotlessmind
2113,SARAH (cont'd),F,Action,jurassicparkthelostworld,23,sarah_(cont'd)-jurassicparkthelostworld
2114,WALLY,M,Romance,ciderhouserulesthe,212,wally-ciderhouserulesthe
2115,HOLOGRAM,,Action,irobot,49,hologram-irobot
2116,JOSEPHINE,F,Drama,tombstone,171,josephine-tombstone
2117,CANCE,F,Action,independenceday,174,cance-independenceday
2118,DEALER,M,Crime,ticker,30,dealer-ticker
2119,GERMAN SOLDIER,M,War,warhorse,25,german_soldier-warhorse
2120,BRENDA,F,Horror,slither,75,brenda-slither
2121,CHARLIE T,M,Thriller,taxidriver,27,charlie_t-taxidriver
2122,CONGRESSMAN,M,Thriller,darkknightrisesthe,29,congressman-darkknightrisesthe
2123,WOMAN IN WHEELCHAIR,F,Mystery,privatelifeofsherlockholmesthe,31,woman_in_wheelchair-privatelifeofsherlockholmesthe
2124,SEUNG KIM,,Comedy,yesman,38,seung_kim-yesman
2125,SNYDER,M,Drama,stingthe,103,snyder-stingthe
2126,DENNIS,M,Thriller,hostage,390,dennis-hostage
2127,NED,M,Musical,honeydripper,58,ned-honeydripper
2128,BENEDICT,M,Thriller,hotelrwanda,25,benedict-hotelrwanda
2129,(CONTINUED),NA,Comedy,beinghuman,634,(continued)-beinghuman
2130,NIKKI,F,Thriller,fracture,252,nikki-fracture
2131,PATROLMAN,M,Crime,thelmalouise,25,patrolman-thelmalouise
2132,BROWN,M,Thriller,departedthe,68,brown-departedthe
2133,TREEHORN,M,Thriller,biglebowskithe,45,treehorn-biglebowskithe
2134,MANNING,,Action,hellboy,123,manning-hellboy
2135,MRS. GRIFFIN,F,Romance,easya,107,mrs._griffin-easya
2136,ANAKIN,M,Fantasy,starwarsattackoftheclones,643,anakin-starwarsattackoftheclones
2137,MITCH,M,Drama,littleathens,71,mitch-littleathens
2138,BARTHOLOMEW'S VOICE,M,Comedy,charade,22,bartholomew's_voice-charade
2139,OFF,,Thriller,brokenembraces,32,off-brokenembraces
2140,PHYSICIAN(o.s.),M,Fantasy,unbreakable,31,physician(o.s.)-unbreakable
2141,DOORMAN,M,Comedy,cradle2thegrave,28,doorman-cradle2thegrave
2142,MICHAEL,M,Romance,autumninnewyork,32,michael-autumninnewyork
2143,JAKE,M,Drama,stuntmanthe,145,jake-stuntmanthe
2144,WHITACRE,M,Comedy,informantthe,397,whitacre-informantthe
2145,THE HWIFE,F,Crime,killbillvolume12,27,the_hwife-killbillvolume12
2146,MRS. O'REILLY,F,Drama,barrylyndon,49,mrs._o'reilly-barrylyndon
2147,(CONTINUED),NA,Action,transformersthemovie,140,(continued)-transformersthemovie
2148,BASE CAMP OFFICER,M,Drama,warhorse,27,base_camp_officer-warhorse
2149,JIM,M,Comedy,election,609,jim-election
2150,ALVY'S FATHER,M,Comedy,anniehall,26,alvy's_father-anniehall
2151,DONNY,M,Crime,spartan,38,donny-spartan
2152,ALAN,M,Mystery,hangoverthe,648,alan-hangoverthe
2153,RACHEL,F,Thriller,insomnia,82,rachel-insomnia
2154,MITCH,M,Comedy,littleathens,71,mitch-littleathens
2155,BAILIFF,,Comedy,fatalinstinct,29,bailiff-fatalinstinct
2156,STOICK,M,Adventure,howtotrainyourdragon,96,stoick-howtotrainyourdragon
2157,STEWARDESS,F,Romance,fifthelementthe,23,stewardess-fifthelementthe
2158,BECKY,F,Comedy,sleeplessinseattle,178,becky-sleeplessinseattle
2159,RADIO DJ,M,Comedy,jennifersbody,26,radio_dj-jennifersbody
2160,BOTHA,M,Drama,powerofonethe,23,botha-powerofonethe
2161,GEORGE,M,Thriller,wildatheart,81,george-wildatheart
2162,THEO,M,Action,diehard,77,theo-diehard
2163,PAUL,M,Horror,afterlife,324,paul-afterlife
2164,SECRETARY,F,Action,crowsalvationthe,48,secretary-crowsalvationthe
2165,NELEC,M,Sci-Fi,super8,77,nelec-super8
2166,DUKE HAMMOND,M,Action,snowwhiteandthehuntsman,23,duke_hammond-snowwhiteandthehuntsman
2167,PRUDENCE,F,Fantasy,redridinghood,25,prudence-redridinghood
2168,DAPHNE,F,Thriller,15minutes,121,daphne-15minutes
2169,SANTOS,M,Romance,wildatheart,136,santos-wildatheart
2170,TONY,M,Action,ronin,76,tony-ronin
2171,PR MAN,M,Biography,doorsthe,29,pr_man-doorsthe
2172,EVELYN (ON THE PHONE),F,Drama,sideways,44,evelyn_(on_the_phone)-sideways
2173,BARRIS,M,Crime,confessionsofadangerousmind,1282,barris-confessionsofadangerousmind
2174,SUMMER,F,Romance,500daysofsummer,619,summer-500daysofsummer
2175,STEADMAN,,Mystery,limitless,96,steadman-limitless
2176,BETTY (cont'd),F,Drama,mulhollanddrive,131,betty_(cont'd)-mulhollanddrive
2177,MR. ALLAN,M,Fantasy,liarliar,40,mr._allan-liarliar
2178,TEACHER,,Animation,happyfeet,45,teacher-happyfeet
2179,STOMPANATO,M,Drama,laconfidential,69,stompanato-laconfidential
2180,SERGE,M,Adventure,airforceone,31,serge-airforceone
2181,SUPER,,Sci-Fi,shivers,32,super-shivers
2182,CLARKSON,M,Comedy,sisteract,23,clarkson-sisteract
2183,YBARRA,M,Crime,changeling,252,ybarra-changeling
2184,STARKE,,Action,ghostrider,36,starke-ghostrider
2185,AUNT EM,F,Fantasy,wizardofozthe,77,aunt_em-wizardofozthe
2186,NED,M,Comedy,groundhogday,97,ned-groundhogday
2187,DISSOLVE TO:,NA,Drama,bluevelvet,34,dissolve_to:-bluevelvet
2188,RAY,M,Mystery,thunderheart,817,ray-thunderheart
2189,FRANCOIS,M,Comedy,youthinrevolt,38,francois-youthinrevolt
2190,JIM (VO ),M,Comedy,election,129,jim_(vo_)-election
2191,RAZIEL,F,Fantasy,willow,210,raziel-willow
2192,KARLA,F,Thriller,istillknowwhatyoudidlastsummer,411,karla-istillknowwhatyoudidlastsummer
2193,SHERYL LYNN,F,Drama,boogienights,60,sheryl_lynn-boogienights
2194,BRYER,M,Thriller,arbitrage,272,bryer-arbitrage
2195,NEIL,M,Action,someonetowatchoverme,108,neil-someonetowatchoverme
2196,CUT BACK TO:,NA,Sci-Fi,irobot,51,cut_back_to:-irobot
2197,MR. GARINDI,M,Thriller,hotelrwanda,33,mr._garindi-hotelrwanda
2198,MAN,M,Action,buffythevampireslayer,33,man-buffythevampireslayer
2199,ROBIN,M,Adventure,robinhoodprinceofthieves,957,robin-robinhoodprinceofthieves
2200,SNAPBACK TO:,NA,Thriller,next,34,snapback_to:-next
2201,GRAHAM,M,Thriller,singlewhitefemale,95,graham-singlewhitefemale
2202,PHILLY STEAK,,Adventure,italianjobthe,28,philly_steak-italianjobthe
2203,VULTAN,M,Adventure,flashgordon,75,vultan-flashgordon
2204,PROFESSOR,M,Musical,wizardofozthe,121,professor-wizardofozthe
2205,LARRY,M,Thriller,mrbrooks,28,larry-mrbrooks
2206,REBECCA,F,Thriller,bodyofevidence,454,rebecca-bodyofevidence
2207,CAMMI,F,Drama,sideways,34,cammi-sideways
2208,LIZ,F,Drama,jfk,250,liz-jfk
2209,LUCY,F,Adventure,chroniclesofnarniathelionthewitchandthewardrobe,114,lucy-chroniclesofnarniathelionthewitchandthewardrobe
2210,MR. DEMARCO,M,Comedy,storytelling,21,mr._demarco-storytelling
2211,MRS. SLOAN,F,Thriller,allthepresidentsmen,21,mrs._sloan-allthepresidentsmen
2212,BRAGNAE,F,Romance,tristanandisolde,40,bragnae-tristanandisolde
2213,BLAINE,M,Comedy,hottubtimemachine,29,blaine-hottubtimemachine
2214,MRS. BALDWIN,F,Romance,hisgirlfriday,73,mrs._baldwin-hisgirlfriday
2215,RACHEL,F,Thriller,babel,30,rachel-babel
2216,WOMAN,F,Crime,pointbreak,37,woman-pointbreak
2217,NOSEY,M,Sci-Fi,freaked,36,nosey-freaked
2218,BLANCHE,F,Romance,bonnieandclyde,180,blanche-bonnieandclyde
2219,JACKIE,F,Thriller,jacketthe,332,jackie-jacketthe
2220,TONY,M,Sci-Fi,avengersthe2012,379,tony-avengersthe2012
2221,TEDDY (cont'd),M,Thriller,memento,74,teddy_(cont'd)-memento
2222,ALFRED,M,Crime,batman2,180,alfred-batman2
2223,ELROND (cont'd),M,Action,lordoftheringsreturnoftheking,24,elrond_(cont'd)-lordoftheringsreturnoftheking
2224,DR. TARR (Cont'd),M,Crime,changeling,22,dr._tarr_(cont'd)-changeling
2225,LOLA,F,Crime,fatalinstinct,324,lola-fatalinstinct
2226,MARIE,F,Drama,rocky,34,marie-rocky
2227,CHEW,M,Action,bladerunner,27,chew-bladerunner
2228,BLACK MAN,M,Crime,stingthe,54,black_man-stingthe
2229,P.A. SYSTEM (male v.o.),M,Comedy,airplane,21,p.a._system_(male_v.o.)-airplane
2230,CHRISTIE,,Comedy,threemenandababy,31,christie-threemenandababy
2231,RIFF RAFF,M,Sci-Fi,rockyhorrorpictureshowthe,118,riff_raff-rockyhorrorpictureshowthe
2232,MOLLY,F,Drama,manhunter,209,molly-manhunter
2233,MARTIN,M,Comedy,grossepointblank,821,martin-grossepointblank
2234,CAMERON,M,Drama,socialnetworkthe,92,cameron-socialnetworkthe
2235,SCHLEE,M,Music,takingsides,65,schlee-takingsides
2236,FADE OUT.,NA,Fantasy,armyofdarkness,24,fade_out.-armyofdarkness
2237,DONNY,M,Thriller,super8,52,donny-super8
2238,TRACY,F,Crime,crowsalvationthe,28,tracy-crowsalvationthe
2239,DETECTIVE HARRY MCKNIGHT,M,Romance,mulhollanddrive,27,detective_harry_mcknight-mulhollanddrive
2240,NOVIAN,M,Sport,twoforthemoney,24,novian-twoforthemoney
2241,MATTHEW,M,Comedy,erinbrockovich,40,matthew-erinbrockovich
2242,BRODIE,,Crime,faceoff,40,brodie-faceoff
2243,MAN,M,Drama,tristanandisolde,29,man-tristanandisolde
2244,SARGENT,M,Fantasy,toystory,92,sargent-toystory
2245,CAT,F,Family,coraline,56,cat-coraline
2246,MARAIS,M,Drama,powerofonethe,69,marais-powerofonethe
2247,MARCO,M,Drama,colombiana,257,marco-colombiana
2248,(CONTINUED),NA,Horror,takinglives,165,(continued)-takinglives
2249,D: Just high.,NA,Comedy,withnailandi,101,d:_just_high.-withnailandi
2250,CHERYL stops.,NA,Fantasy,evildead,25,cheryl_stops.-evildead
2251,SARAH,F,Horror,scream3,92,sarah-scream3
2252,QUEENAN,M,Drama,departedthe,259,queenan-departedthe
2253,BELLOQ,M,Action,indianajonesandtheraidersofthelostark,162,belloq-indianajonesandtheraidersofthelostark
2254,KENNY,M,Mystery,scream,25,kenny-scream
2255,THE STRANGER,,Romance,senseandsensibility,28,the_stranger-senseandsensibility
2256,ZEPH,M,Horror,buffythevampireslayer,35,zeph-buffythevampireslayer
2257,VERNITA,F,Thriller,killbillvolume12,61,vernita-killbillvolume12
2258,ALBRECHT,M,Fantasy,crowthe,214,albrecht-crowthe
2259,MALE NURSE,M,Adventure,haroldandkumargotowhitecastle,29,male_nurse-haroldandkumargotowhitecastle
2260,ZENG,M,Animation,kungfupanda,65,zeng-kungfupanda
2261,ERMINE,F,Crime,blow,87,ermine-blow
2262,EDITH,F,Comedy,despicableme2,46,edith-despicableme2
2263,DENNIS,M,Mystery,backdraft,42,dennis-backdraft
2264,TED,M,Sci-Fi,airplane2thesequel,535,ted-airplane2thesequel
2265,SCALPER,M,Adventure,detroitrockcity,34,scalper-detroitrockcity
2266,NICKY,M,Crime,donniebrasco,185,nicky-donniebrasco
2267,"""BOTTOM""",NA,Drama,anonymous,21,"""bottom""-anonymous"
2268,GUADALUPE,F,Drama,musicoftheheart,23,guadalupe-musicoftheheart
2269,MARTIN,M,Drama,mumford,50,martin-mumford
2270,COTES-PREEDY,M,Drama,myweekwithmarilyn,21,cotes-preedy-myweekwithmarilyn
2271,BOROMIR,M,Fantasy,lordoftheringsfellowshipoftheringthe,191,boromir-lordoftheringsfellowshipoftheringthe
2272,GOTH GIRL,F,Thriller,lifeofdavidgalethe,93,goth_girl-lifeofdavidgalethe
2273,URYENS,M,Adventure,excalibur,35,uryens-excalibur
2274,CUSTOMER,M,Crime,fargo,42,customer-fargo
2275,JIMMY,M,Action,boondocksaints2allsaintsday,27,jimmy-boondocksaints2allsaintsday
2276,DAY-DAY (cont'd),M,Comedy,nextfriday,34,day-day_(cont'd)-nextfriday
2277,MANNY,M,Adventure,waroftheworlds,41,manny-waroftheworlds
2278,CLARENCE'S VOICE,M,Family,itsawonderfullife,56,clarence's_voice-itsawonderfullife
2279,EVAN,M,Fantasy,butterflyeffectthe,1012,evan-butterflyeffectthe
2280,MAYOR,M,Adventure,wizardofozthe,25,mayor-wizardofozthe
2281,WOODWARD,M,Thriller,allthepresidentsmen,826,woodward-allthepresidentsmen
2282,DEAN,M,Drama,punchdrunklove,116,dean-punchdrunklove
2283,(TO HOLLEY),NA,Adventure,cars2,40,(to_holley)-cars2
2284,WANDA,F,Drama,livinginoblivion,401,wanda-livinginoblivion
2285,ARTUS,M,Action,conanthebarbarian,71,artus-conanthebarbarian
2286,ISABEL,F,Crime,oceanstwelve,515,isabel-oceanstwelve
2287,PLAICE,M,Adventure,masterandcommander,24,plaice-masterandcommander
2288,VIKING BOB,M,Thriller,arcticblue,103,viking_bob-arcticblue
2289,MUSGROVE,M,Action,indianajonesandtheraidersofthelostark,41,musgrove-indianajonesandtheraidersofthelostark
2290,WOMAN,F,Fantasy,unbreakable,42,woman-unbreakable
2291,MARGARET,F,Drama,ghostworld,21,margaret-ghostworld
2292,VALERIE,F,Comedy,adaptation,48,valerie-adaptation
2293,VANCE.,M,Comedy,500daysofsummer,31,vance.-500daysofsummer
2294,DIANA,F,Thriller,fairgame,32,diana-fairgame
2295,AIDE,M,Drama,spartan,44,aide-spartan
2296,KLAATU,M,Drama,daytheearthstoodstillthe,760,klaatu-daytheearthstoodstillthe
2297,ABDULLAH,M,Drama,babel,188,abdullah-babel
2298,MILLER'S CRNG -- by Joel and Ethan Coen,NA,Crime,millerscrossing,578,miller's_crng_--_by_joel_and_ethan_coen-millerscrossing
2299,PITT,M,Comedy,littleathens,40,pitt-littleathens
2300,RICKY TAN,M,Comedy,rushhour2,124,ricky_tan-rushhour2
2301,EPPS,F,Thriller,ghostship,448,epps-ghostship
2302,HANK,M,Horror,whenastrangercalls,30,hank-whenastrangercalls
2303,DRIVER,M,Adventure,starman,29,driver-starman
2304,DORN,M,Comedy,majorleague,94,dorn-majorleague
2305,BENEDICT,M,Drama,hotelrwanda,25,benedict-hotelrwanda
2306,PIPPIN,M,Fantasy,lordoftheringsfellowshipoftheringthe,78,pippin-lordoftheringsfellowshipoftheringthe
2307,YASUJIRO,M,Thriller,babel,54,yasujiro-babel
2308,CHARLIE CLARK,M,Crime,casino,62,charlie_clark-casino
