id,Char,gender,Genre,Title,line_count,pkey
1955,TARA,F,Drama,moneyball,68,tara-moneyball
1956,JOE MORGAN V/O,M,Drama,moneyball,30,joe_morgan_v/o-moneyball
1957,SCHOTT,M,Drama,moneyball,135,schott-moneyball
1958,(MORE),NA,Drama,moneyball,48,(more)-moneyball
1959,JOHN,M,Drama,moneyball,62,john-moneyball
1960,(THEN),NA,Drama,moneyball,86,(then)-moneyball
1961,(BEAT),NA,Drama,moneyball,95,(beat)-moneyball
1962,PETER,M,Drama,moneyball,560,peter-moneyball
1963,(PAUSE),NA,Drama,moneyball,66,(pause)-moneyball
1964,PAUL,M,Drama,moneyball,44,paul-moneyball
1965,BILLY,M,Drama,moneyball,2087,billy-moneyball
1966,CASEY,F,Drama,moneyball,141,casey-moneyball
1967,SOLDIER,M,Drama,forrestgump,21,soldier-forrestgump
1968,HILARY,F,Drama,forrestgump,30,hilary-forrestgump
1969,ABBIE HOFFMAN,F,Drama,forrestgump,28,abbie_hoffman-forrestgump
1970,MASAI,na,Drama,forrestgump,26,masai-forrestgump
1971,CARLA,F,Drama,forrestgump,27,carla-forrestgump
1972,PRESIDENT NIXON,M,Drama,forrestgump,23,president_nixon-forrestgump
1973,ANCHORMAN,M,Drama,forrestgump,43,anchorman-forrestgump
1974,ANNOUNCER,M,Drama,forrestgump,21,announcer-forrestgump
1975,NEWSMAN,M,Drama,forrestgump,32,newsman-forrestgump
1976,NEWSCASTER,M,Drama,forrestgump,24,newscaster-forrestgump
1977,LT. DAN,M,Drama,forrestgump,307,lt._dan-forrestgump
1978,FORREST,M,Drama,forrestgump,1426,forrest-forrestgump
1979,SALLY,F,Drama,verdictthe,51,sally-verdictthe
1980,TOWLER,M,Drama,verdictthe,38,towler-verdictthe
1981,DR. THOMPSON,M,Drama,verdictthe,117,dr._thompson-verdictthe
1982,VOICE,NA,Drama,verdictthe,36,voice-verdictthe
1983,LAURA,F,Drama,verdictthe,156,laura-verdictthe
1984,DR. TOWLER,M,Drama,verdictthe,63,dr._towler-verdictthe
1985,BAILIFF,M,Drama,verdictthe,22,bailiff-verdictthe
1986,KATHY,F,Drama,verdictthe,93,kathy-verdictthe
1987,CONCANNON,M,Drama,verdictthe,382,concannon-verdictthe
1988,ALITO,M,Drama,verdictthe,69,alito-verdictthe
1989,GALVIN,M,Drama,verdictthe,1232,galvin-verdictthe
1990,JUDGE,M,Drama,verdictthe,214,judge-verdictthe
1991,MICKEY,M,Drama,verdictthe,355,mickey-verdictthe
1992,TERRY WILSON,M,Drama,informantthe,28,terry_wilson-informantthe
1993,ANDREAS,M,Drama,informantthe,39,andreas-informantthe
1994,(MORE),NA,Drama,informantthe,32,(more)-informantthe
1995,GINGER,F,Drama,informantthe,67,ginger-informantthe
1996,PUGH,M,Drama,honeydripper,29,pugh-honeydripper
1997,SHACK THOMAS,M,Drama,honeydripper,80,shack_thomas-honeydripper
1998,TIME,M,Drama,honeydripper,27,time-honeydripper
1999,CHOIR,NA,Drama,honeydripper,76,choir-honeydripper
2000,REVEREND CUTLIP,M,Drama,honeydripper,106,reverend_cutlip-honeydripper
2001,SHERIFF PUGH,M,Drama,honeydripper,130,sheriff_pugh-honeydripper
2002,DELILAH,F,Drama,honeydripper,220,delilah-honeydripper
2003,NADINE,F,Drama,honeydripper,33,nadine-honeydripper
2004,COOL BREEZE,M,Drama,honeydripper,57,cool_breeze-honeydripper
2005,JUNEBUG,M,Drama,honeydripper,50,junebug-honeydripper
2006,DEX,M,Drama,honeydripper,102,dex-honeydripper
2007,HAM,M,Drama,honeydripper,55,ham-honeydripper
2008,SONNY,M,Drama,honeydripper,301,sonny-honeydripper
2009,PM,NA,Drama,honeydripper,120,pm-honeydripper
2010,MACEO,M,Drama,honeydripper,412,maceo-honeydripper
2011,TY,M,Drama,honeydripper,949,ty-honeydripper
2012,HANK,M,Drama,obsessed,27,hank-obsessed
2013,BEN,M,Drama,obsessed,97,ben-obsessed
2014,JOE,M,Drama,obsessed,32,joe-obsessed
2015,DEREK (cont'd),M,Drama,obsessed,40,derek_(cont'd)-obsessed
2016,(LAUGHS),NA,Drama,obsessed,22,(laughs)-obsessed
2017,PATRICK,M,Drama,obsessed,91,patrick-obsessed
2018,LISA'S VOICE,F,Drama,obsessed,23,lisa's_voice-obsessed
2019,EREK,M,Drama,obsessed,82,erek-obsessed
2020,ETH,F,Drama,obsessed,31,eth-obsessed
2021,BETH (cont'd),F,Drama,obsessed,40,beth_(cont'd)-obsessed
2022,LISA,F,Drama,obsessed,448,lisa-obsessed
2023,REYES,NA,Drama,obsessed,128,reyes-obsessed
2024,EYES,NA,Drama,obsessed,23,eyes-obsessed
2025,(CONTINUED),NA,Drama,obsessed,269,(continued)-obsessed
2026,BETH,F,Drama,obsessed,383,beth-obsessed
2027,DEREK,M,Drama,obsessed,723,derek-obsessed
2028,TOWNY,M,Drama,midnightcowboy,107,towny-midnightcowboy
2029,RATSO,M,Drama,midnightcowboy,429,ratso-midnightcowboy
2030,DRIVER,M,Drama,midnightcowboy,26,driver-midnightcowboy
2031,GEORGE,M,Drama,jacobsladder,26,george-jacobsladder
2032,JERRY,M,Drama,jacobsladder,28,jerry-jacobsladder
2033,PAUL,M,Drama,jacobsladder,152,paul-jacobsladder
2034,DOUG,M,Drama,jacobsladder,35,doug-jacobsladder
2035,FRANK,M,Drama,jacobsladder,47,frank-jacobsladder
2036,GEARY,M,Drama,jacobsladder,81,geary-jacobsladder
2037,RESIDENT,M,Drama,jacobsladder,21,resident-jacobsladder
2038,"""DOCTOR""",M,Drama,jacobsladder,21,"""doctor""-jacobsladder"
2039,NURSE,F,Drama,jacobsladder,30,nurse-jacobsladder
2040,ROD,M,Drama,jacobsladder,70,rod-jacobsladder
2041,LOUIS,M,Drama,jacobsladder,162,louis-jacobsladder
2042,GABE,M,Drama,jacobsladder,34,gabe-jacobsladder
2043,STERN,M,Drama,jacobsladder,150,stern-jacobsladder
2044,MURPHY,M,Drama,jacobsladder,24,murphy-jacobsladder
2045,WOMAN,F,Drama,jacobsladder,43,woman-jacobsladder
2046,JEZZIE,F,Drama,jacobsladder,627,jezzie-jacobsladder
2047,VOICE,NA,Drama,jacobsladder,46,voice-jacobsladder
2048,MICHAEL,M,Drama,jacobsladder,231,michael-jacobsladder
2049,WOMAN,F,Drama,allthepresidentsmen,23,woman-allthepresidentsmen
2050,BOOKKEEPER,F,Drama,allthepresidentsmen,74,bookkeeper-allthepresidentsmen
2051,MITCHELL,M,Drama,allthepresidentsmen,24,mitchell-allthepresidentsmen
2052,MRS. GRAHAM,F,Drama,allthepresidentsmen,49,mrs._graham-allthepresidentsmen
2053,SEGRETTI,M,Drama,allthepresidentsmen,54,segretti-allthepresidentsmen
2054,CLAWSEN,NA,Drama,allthepresidentsmen,24,clawsen-allthepresidentsmen
2055,SLOAN,M,Drama,allthepresidentsmen,136,sloan-allthepresidentsmen
2056,SIMONS,M,Drama,allthepresidentsmen,76,simons-allthepresidentsmen
2057,ROSENFELD,M,Drama,allthepresidentsmen,191,rosenfeld-allthepresidentsmen
2058,DEEP THROAT,M,Drama,allthepresidentsmen,159,deep_throat-allthepresidentsmen
2059,BRADLEE,M,Drama,allthepresidentsmen,216,bradlee-allthepresidentsmen
2060,WHITE H SPOKESMAN,M,Drama,allthepresidentsmen,21,white_h_spokesman-allthepresidentsmen
2061,WESTERN SENATOR,M,Drama,allthepresidentsmen,32,western_senator-allthepresidentsmen
2062,LETTERMAN,M,Drama,americansplendor,92,letterman-americansplendor
2063,FRED,M,Drama,americansplendor,22,fred-americansplendor
2064,JOYCE,F,Drama,americansplendor,311,joyce-americansplendor
2065,HARVEY,M,Drama,americansplendor,848,harvey-americansplendor
2066,DANIELLE,F,Drama,americansplendor,28,danielle-americansplendor
2067,REAL HARVEY,M,Drama,americansplendor,269,real_harvey-americansplendor
2068,YOUNG STUD,M,Drama,boogienights,34,young_stud-boogienights
2069,LITTLE BILL,M,Drama,boogienights,98,little_bill-boogienights
2070,FLOYD,M,Drama,boogienights,60,floyd-boogienights
2071,LITTLE BILL'S WIFE,F,Drama,boogienights,21,little_bill's_wife-boogienights
2072,KURT LONGJOHN,M,Drama,boogienights,66,kurt_longjohn-boogienights
2073,BANK WORKER,M,Drama,boogienights,25,bank_worker-boogienights
2074,JEROME,M,Drama,boogienights,44,jerome-boogienights
2075,MR. BROWN,M,Drama,boogienights,27,mr._brown-boogienights
2076,BECKY,F,Drama,boogienights,99,becky-boogienights
2077,JUDGE,F,Drama,boogienights,30,judge-boogienights
2078,THOMAS,M,Drama,boogienights,22,thomas-boogienights
2079,JACK (OC),M,Drama,boogienights,25,jack_(oc)-boogienights
2080,COLLEGE KID,M,Drama,boogienights,37,college_kid-boogienights
2081,SURFER,M,Drama,boogienights,29,surfer-boogienights
2082,SCOTTY J.,M,Drama,boogienights,117,scotty_j.-boogienights
2083,REED,M,Drama,boogienights,164,reed-boogienights
2084,TODD,M,Drama,boogienights,131,todd-boogienights
2085,RAHAD,M,Drama,boogienights,49,rahad-boogienights
2086,COLONEL,M,Drama,boogienights,198,colonel-boogienights
2087,MAURICE,M,Drama,boogienights,115,maurice-boogienights
2088,ROLLERGIRL,F,Drama,boogienights,130,rollergirl-boogienights
2089,BUCK,M,Drama,boogienights,169,buck-boogienights
2090,JESSIE,F,Drama,boogienights,86,jessie-boogienights
2091,DIRK,M,Drama,boogienights,847,dirk-boogienights
2092,PILLSBURY,M,Drama,allthekingsmen,41,pillsbury-allthekingsmen
2093,HALE,M,Drama,allthekingsmen,37,hale-allthekingsmen
2094,NARRATOR'S VOICE,M,Drama,allthekingsmen,52,narrator's_voice-allthekingsmen
2095,TOM,M,Drama,allthekingsmen,69,tom-allthekingsmen
2096,LUCY,F,Drama,allthekingsmen,104,lucy-allthekingsmen
2097,DUFFY,M,Drama,allthekingsmen,118,duffy-allthekingsmen
2098,SADIE,F,Drama,allthekingsmen,309,sadie-allthekingsmen
2099,JUDGE,M,Drama,allthekingsmen,122,judge-allthekingsmen
2100,STANTON,M,Drama,allthekingsmen,150,stanton-allthekingsmen
2101,ANNOUNCER'S VOICE,M,Drama,allthekingsmen,35,announcer's_voice-allthekingsmen
2102,SENATOR,M,Drama,allthekingsmen,33,senator-allthekingsmen
2103,DISSOLVE TO:,NA,Drama,allthekingsmen,74,dissolve_to:-allthekingsmen
2104,ANNOUNCER,M,Drama,allthekingsmen,21,announcer-allthekingsmen
2105,ANNE,F,Drama,allthekingsmen,176,anne-allthekingsmen
2106,JACK,M,Drama,allthekingsmen,935,jack-allthekingsmen
2107,WILLIE,M,Drama,allthekingsmen,1199,willie-allthekingsmen
2108,JERRY,M,Drama,twoforthemoney,39,jerry-twoforthemoney
2109,BRANDON VOICEOVER,M,Drama,twoforthemoney,22,brandon_voiceover-twoforthemoney
2110,WALTER,M,Drama,twoforthemoney,373,walter-twoforthemoney
2111,TONI,F,Drama,twoforthemoney,132,toni-twoforthemoney
2112,GALEN,M,Drama,mud,79,galen-mud
2113,JUNIPER,F,Drama,mud,144,juniper-mud
2114,MAY PEARL,F,Drama,mud,114,may_pearl-mud
2115,MARY LEE,F,Drama,mud,227,mary_lee-mud
2116,MUD,M,Drama,mud,826,mud-mud
2117,CARVER,M,Drama,mud,114,carver-mud
2118,KING,M,Drama,mud,93,king-mud
2119,NECKBONE,M,Drama,mud,658,neckbone-mud
2120,SENIOR,M,Drama,mud,255,senior-mud
2121,TOM,M,Drama,mud,159,tom-mud
2122,HARRY,M,Drama,tosleepwithanger,558,harry-tosleepwithanger
2123,M.C.,M,Drama,tosleepwithanger,35,m.c.-tosleepwithanger
2124,LINDA,F,Drama,tosleepwithanger,156,linda-tosleepwithanger
2125,GIDEON,M,Drama,tosleepwithanger,397,gideon-tosleepwithanger
2126,BABE BROTHER,M,Drama,tosleepwithanger,246,babe_brother-tosleepwithanger
2127,JUNIOR,M,Drama,tosleepwithanger,155,junior-tosleepwithanger
2128,HERMAN,M,Drama,tosleepwithanger,40,herman-tosleepwithanger
2129,HATTIE,F,Drama,tosleepwithanger,116,hattie-tosleepwithanger
2130,PREACHER,M,Drama,tosleepwithanger,22,preacher-tosleepwithanger
2131,SUZIE,F,Drama,tosleepwithanger,310,suzie-tosleepwithanger
2132,MARSH,NA,Drama,tosleepwithanger,52,marsh-tosleepwithanger
2133,PAT,F,Drama,tosleepwithanger,83,pat-tosleepwithanger
2134,GIRL,F,Drama,elephantmanthe,29,girl-elephantmanthe
2135,WOMAN,F,Drama,elephantmanthe,47,woman-elephantmanthe
2136,NORA,F,Drama,elephantmanthe,70,nora-elephantmanthe
2137,ANNE,F,Drama,elephantmanthe,88,anne-elephantmanthe
2138,BROADNECK,M,Drama,elephantmanthe,91,broadneck-elephantmanthe
2139,ALIX,F,Drama,elephantmanthe,27,alix-elephantmanthe
2140,CARR,M,Drama,elephantmanthe,318,carr-elephantmanthe
2141,NIGHT PORTER,M,Drama,elephantmanthe,156,night_porter-elephantmanthe
2142,BYTES,M,Drama,elephantmanthe,172,bytes-elephantmanthe
2143,PLUMED DWARF,M,Drama,elephantmanthe,34,plumed_dwarf-elephantmanthe
2144,MOTHERSHEAD,F,Drama,elephantmanthe,145,mothershead-elephantmanthe
2145,KENDAL,F,Drama,elephantmanthe,80,kendal-elephantmanthe
2146,K. HEN,NA,Drama,elephantmanthe,33,k._hen-elephantmanthe
2147,CHORUS,NA,Drama,elephantmanthe,45,chorus-elephantmanthe
2148,TREVES,M,Drama,elephantmanthe,1020,treves-elephantmanthe
2149,MERRICK,M,Drama,elephantmanthe,459,merrick-elephantmanthe
2150,DR. BLUMQUIST,M,Drama,fearandloathinginlasvegas,30,dr._blumquist-fearandloathinginlasvegas
2151,DA,NA,Drama,fearandloathinginlasvegas,64,da-fearandloathinginlasvegas
2152,CLERK,F,Drama,fearandloathinginlasvegas,64,clerk-fearandloathinginlasvegas
2153,CLERK (,F,Drama,fearandloathinginlasvegas,26,clerk_(-fearandloathinginlasvegas
2154,MAID,F,Drama,fearandloathinginlasvegas,42,maid-fearandloathinginlasvegas
2155,DUKE (),M,Drama,fearandloathinginlasvegas,44,duke_()-fearandloathinginlasvegas
2156,GONZO,M,Drama,fearandloathinginlasvegas,837,gonzo-fearandloathinginlasvegas
2157,DUKE,M,Drama,fearandloathinginlasvegas,927,duke-fearandloathinginlasvegas
2158,DUKE (,M,Drama,fearandloathinginlasvegas,629,duke_(-fearandloathinginlasvegas
2159,GLORIA,F,Drama,doorsthe,42,gloria-doorsthe
2160,PAMELA,F,Drama,doorsthe,42,pamela-doorsthe
2161,STEWARDESS,F,Drama,doorsthe,21,stewardess-doorsthe
2162,DOG,M,Drama,doorsthe,32,dog-doorsthe
2163,PATRICIA,F,Drama,doorsthe,152,patricia-doorsthe
2164,LAWYER,M,Drama,doorsthe,30,lawyer-doorsthe
2165,SIDDONS,M,Drama,doorsthe,74,siddons-doorsthe
2166,VOICES,NA,Drama,doorsthe,39,voices-doorsthe
2167,MIKE,M,Drama,doorsthe,48,mike-doorsthe
2168,JOHN,M,Drama,doorsthe,163,john-doorsthe
2169,ROBBIE,M,Drama,doorsthe,119,robbie-doorsthe
2170,RAY,M,Drama,doorsthe,330,ray-doorsthe
2171,PAM,F,Drama,doorsthe,335,pam-doorsthe
2172,JIM,M,Drama,doorsthe,1689,jim-doorsthe
2173,JIM & DOORS,M,Drama,doorsthe,150,jim_&_doors-doorsthe
2174,CUSTOMER,M,Drama,wrestlerthe,34,customer-wrestlerthe
2175,SCOTT BRUMBERG,M,Drama,wrestlerthe,49,scott_brumberg-wrestlerthe
2176,STEPHANIE,F,Drama,wrestlerthe,179,stephanie-wrestlerthe
2177,WAYNE,M,Drama,wrestlerthe,51,wayne-wrestlerthe
2178,ANNOUNCER,M,Drama,wrestlerthe,30,announcer-wrestlerthe
2179,(BEAT),NA,Drama,wrestlerthe,146,(beat)-wrestlerthe
2180,CASSIDY,F,Drama,wrestlerthe,418,cassidy-wrestlerthe
2181,RANDY,M,Drama,wrestlerthe,996,randy-wrestlerthe
2182,THE AYATOLLAH,M,Drama,wrestlerthe,58,the_ayatollah-wrestlerthe
2183,JIM,M,Drama,takeshelter,69,jim-takeshelter
2184,DEWART,M,Drama,takeshelter,114,dewart-takeshelter
2185,PSYCHIATRIST,M,Drama,takeshelter,27,psychiatrist-takeshelter
2186,CURTIS,M,Drama,takeshelter,775,curtis-takeshelter
2187,FRAN,F,Drama,flight,57,fran-flight
2188,MR. CARR,M,Drama,flight,89,mr._carr-flight
2189,MARGARET,F,Drama,flight,107,margaret-flight
2190,A.A. SPEAKER # 1,M,Drama,flight,29,a.a._speaker_#_1-flight
2191,(ON TELEVISION),NA,Drama,flight,34,(on_television)-flight
2192,EVANS,M,Drama,flight,222,evans-flight
2193,NICOLE,F,Drama,flight,299,nicole-flight
2194,HARLING MAYS,M,Drama,flight,179,harling_mays-flight
2195,HUGH,M,Drama,flight,243,hugh-flight
2196,CHARLIE,M,Drama,flight,282,charlie-flight
2197,ELLEN BLOCK,F,Drama,flight,233,ellen_block-flight
2198,WILL,M,Drama,flight,37,will-flight
2199,WHIP,M,Drama,flight,1177,whip-flight
2200,PALOMINO,M,Drama,livinginoblivion,310,palomino-livinginoblivion
2201,SCRIPT,F,Drama,livinginoblivion,40,script-livinginoblivion
2202,BOOM,M,Drama,livinginoblivion,23,boom-livinginoblivion
2203,GAFFER,M,Drama,livinginoblivion,91,gaffer-livinginoblivion
2204,JEFF,M,Drama,livinginoblivion,39,jeff-livinginoblivion
2205,CLAPPER,M,Drama,livinginoblivion,44,clapper-livinginoblivion
2206,TITO,M,Drama,livinginoblivion,59,tito-livinginoblivion
2207,AC,NA,Drama,livinginoblivion,96,ac-livinginoblivion
2208,WOLF,M,Drama,livinginoblivion,250,wolf-livinginoblivion
2209,CORA,F,Drama,livinginoblivion,98,cora-livinginoblivion
2210,NICK,M,Drama,livinginoblivion,817,nick-livinginoblivion
2211,SOUND,NA,Drama,livinginoblivion,74,sound-livinginoblivion
2212,ALTHEA,F,Drama,mumford,164,althea-mumford
2213,SHEELER,F,Drama,mumford,60,sheeler-mumford
2214,COOK,NA,Drama,mumford,53,cook-mumford
2215,BEN,M,Drama,mumford,21,ben-mumford
2216,NESSA,F,Drama,mumford,177,nessa-mumford
2217,SKIP,M,Drama,mumford,438,skip-mumford
2218,DELBANCO,M,Drama,mumford,123,delbanco-mumford
2219,FOLLETT,M,Drama,mumford,151,follett-mumford
2220,LILY,F,Drama,mumford,149,lily-mumford
2221,ROBERT STACK,M,Drama,mumford,36,robert_stack-mumford
2222,JUDGE OTTO,F,Drama,mumford,41,judge_otto-mumford
2223,LIONEL,M,Drama,mumford,98,lionel-mumford
2224,SOFIE,F,Drama,mumford,443,sofie-mumford
2225,MUMFORD,M,Drama,mumford,1314,mumford-mumford
2226,DRIVER,M,Drama,hesher,21,driver-hesher
2227,GRANDMA,F,Drama,hesher,217,grandma-hesher
2228,LARRY,M,Drama,hesher,82,larry-hesher
2229,DUSTIN,M,Drama,hesher,81,dustin-hesher
2230,NICOLE,F,Drama,hesher,236,nicole-hesher
2231,FUNERAL DIRECTOR,M,Drama,hesher,68,funeral_director-hesher
2232,HESHER,M,Drama,hesher,515,hesher-hesher
2233,(CONTINUED),NA,Drama,hesher,196,(continued)-hesher
2234,CONTINUED:,NA,Drama,hesher,67,continued:-hesher
2235,TJ,M,Drama,hesher,567,tj-hesher
2236,DAD,M,Drama,hesher,200,dad-hesher
2237,THE SPOOK,NA,Drama,gijane,54,the_spook-gijane
2238,HAYES,M,Drama,gijane,50,hayes-gijane
2239,INSTRUCTOR JOHNS,M,Drama,gijane,49,instructor_johns-gijane
2240,WICKWIRE,M,Drama,gijane,108,wickwire-gijane
2241,BLONDELL,F,Drama,gijane,53,blondell-gijane
2242,FLEA,M,Drama,gijane,41,flea-gijane
2243,THE CHIEF,M,Drama,gijane,384,the_chief-gijane
2244,MCCOOL,M,Drama,gijane,97,mccool-gijane
2245,SLUTNIK,M,Drama,gijane,79,slutnik-gijane
2246,DEHAVEN'S AIDE,F,Drama,gijane,49,dehaven's_aide-gijane
2247,INSTRUCTOR PYRO,M,Drama,gijane,114,instructor_pyro-gijane
2248,DEHAVEN,F,Drama,gijane,295,dehaven-gijane
2249,C.O.,NA,Drama,gijane,249,c.o.-gijane
2250,JORDAN,F,Drama,gijane,781,jordan-gijane
2251,ROYCE,M,Drama,gijane,260,royce-gijane
2252,ANASTASIA,F,Animation,anastasia,31,anastasia-anastasia
2253,PHLEGMENKOF,M,Animation,anastasia,21,phlegmenkof-anastasia
2254,VLADIMIR (CONT.),M,Animation,anastasia,24,vladimir_(cont.)-anastasia
2255,ANYA (CONT.),F,Animation,anastasia,40,anya_(cont.)-anastasia
2256,SOPHIE,F,Animation,anastasia,56,sophie-anastasia
2257,VLADIMIR,M,Animation,anastasia,187,vladimir-anastasia
2258,TATIANA,F,Animation,anastasia,150,tatiana-anastasia
2259,BARTOK,M,Animation,anastasia,144,bartok-anastasia
2260,RASPUTIN,M,Animation,anastasia,151,rasputin-anastasia
2261,RASPUTIN (CONT.),M,Animation,anastasia,61,rasputin_(cont.)-anastasia
2262,DMITRI,M,Animation,anastasia,293,dmitri-anastasia
2263,TEACHER,F,Animation,happyfeet,45,teacher-happyfeet
2264,FIRST SKUA,M,Animation,happyfeet,60,first_skua-happyfeet
2265,ELEPHANT SEAL 1,M,Animation,happyfeet,29,elephant_seal_1-happyfeet
2266,THE ADELIES,F,Animation,happyfeet,178,the_adelies-happyfeet
2267,ADELIES,F,Animation,happyfeet,81,adelies-happyfeet
2268,AN ADELIE,F,Animation,happyfeet,61,an_adelie-happyfeet
2269,LOVEDAY,M,Animation,happyfeet,73,loveday-happyfeet
2270,ALBATROSS,M,Animation,happyfeet,26,albatross-happyfeet
2271,ELLA,F,Animation,happyfeet,75,ella-happyfeet
2272,CARUSO,M,Animation,happyfeet,38,caruso-happyfeet
2273,CARUSO.,M,Animation,happyfeet,28,caruso.-happyfeet
2274,PENGUINS,NA,Animation,happyfeet,35,penguins-happyfeet
2275,MRS ASTRAKHAN,F,Animation,happyfeet,51,mrs_astrakhan-happyfeet
2276,MUMBLE (VO),M,Animation,happyfeet,61,mumble_(vo)-happyfeet
2277,MUMBLE,M,Animation,happyfeet,583,mumble-happyfeet
2278,(CONTINUED),NA,Animation,happyfeet,150,(continued)-happyfeet
2279,NARRATOR,NA,Animation,kungfupanda,34,narrator-kungfupanda
2280,COMMANDER,M,Animation,kungfupanda,61,commander-kungfupanda
2281,OOGWAY,M,Animation,kungfupanda,114,oogway-kungfupanda
2282,VIPER,F,Animation,kungfupanda,36,viper-kungfupanda
2283,CRANE,M,Animation,kungfupanda,52,crane-kungfupanda
2284,MONKEY,M,Animation,kungfupanda,26,monkey-kungfupanda
2285,PDAD,NA,Animation,kungfupanda,132,pdad-kungfupanda
2286,SHIFU,M,Animation,kungfupanda,512,shifu-kungfupanda
2287,KINKO,M,Romance,waterforelephants,22,kinko-waterforelephants
2288,CAMEL,M,Romance,waterforelephants,35,camel-waterforelephants
2289,AUGUST,M,Romance,waterforelephants,161,august-waterforelephants
2290,MARLENA,F,Romance,waterforelephants,108,marlena-waterforelephants
2291,CHARLIE,M,Romance,waterforelephants,25,charlie-waterforelephants
2292,JACOB,M,Romance,waterforelephants,257,jacob-waterforelephants
2293,DOCTOR,F,Romance,faultinourstarsthe,21,doctor-faultinourstarsthe
2294,DR. SIMMONS,M,Romance,faultinourstarsthe,27,dr._simmons-faultinourstarsthe
2295,LIDEWIJ,F,Romance,faultinourstarsthe,49,lidewij-faultinourstarsthe
2296,GUS,M,Romance,faultinourstarsthe,844,gus-faultinourstarsthe
2297,FRANNIE,F,Romance,faultinourstarsthe,207,frannie-faultinourstarsthe
2298,VAN HOUTEN,M,Romance,faultinourstarsthe,186,van_houten-faultinourstarsthe
2299,(BEAT),NA,Romance,faultinourstarsthe,120,(beat)-faultinourstarsthe
2300,ISAAC,M,Romance,faultinourstarsthe,182,isaac-faultinourstarsthe
2301,GUS'S VOICE,M,Romance,faultinourstarsthe,59,gus's_voice-faultinourstarsthe
2302,LEOPARDI,M,Romance,nine,21,leopardi-nine
2303,DOCTOR,M,Romance,nine,25,doctor-nine
2304,CARDINAL,M,Romance,nine,30,cardinal-nine
2305,CARDINAL'S SECRETARY,NA,Romance,nine,54,cardinal's_secretary-nine
2306,DE R,M,Romance,nine,28,de_r-nine
2307,CARLA,F,Romance,nine,161,carla-nine
2308,CLAUDIA,F,Romance,nine,84,claudia-nine
2309,BENITO,M,Romance,nine,24,benito-nine
2310,FAUSTO,M,Romance,nine,45,fausto-nine
2311,DANTE,M,Romance,nine,205,dante-nine
2312,MAMMA,F,Romance,nine,27,mamma-nine
2313,LILLI,F,Romance,nine,177,lilli-nine
2314,PIERPAOLO,M,Romance,nine,45,pierpaolo-nine
2315,GUIDO,M,Romance,nine,847,guido-nine
2316,DR. ROYCE,NA,Romance,laboroflove,29,dr._royce-laboroflove
2317,DENNY,M,Romance,laboroflove,40,denny-laboroflove
2318,DALLY,NA,Romance,laboroflove,37,dally-laboroflove
2319,HANSEN,NA,Romance,laboroflove,53,hansen-laboroflove
2320,TANDY,NA,Romance,laboroflove,37,tandy-laboroflove
2321,FATHER,M,Romance,laboroflove,43,father-laboroflove
2322,ISAAC,M,Romance,laboroflove,26,isaac-laboroflove
2323,MR. CALDWELL,M,Romance,laboroflove,31,mr._caldwell-laboroflove
2324,GERALD,M,Romance,laboroflove,33,gerald-laboroflove
2325,DR. RAY,NA,Romance,laboroflove,50,dr._ray-laboroflove
2326,STEPHANIE,F,Romance,laboroflove,41,stephanie-laboroflove
2327,DISSOLVE TO:,NA,Romance,laboroflove,34,dissolve_to:-laboroflove
2328,DAWSON,NA,Romance,laboroflove,31,dawson-laboroflove
2329,EMORY,NA,Romance,laboroflove,73,emory-laboroflove
2330,TV ANCHOR,NA,Romance,laboroflove,32,tv_anchor-laboroflove
2331,ELLEN,F,Romance,laboroflove,216,ellen-laboroflove
2332,KRIS,F,Romance,laboroflove,196,kris-laboroflove
2333,MAURICE,M,Romance,laboroflove,807,maurice-laboroflove
2334,ADELLE,F,Romance,laboroflove,237,adelle-laboroflove
2335,ROLLO,M,Romance,juno,33,rollo-juno
2336,GIRL LAB PARTNER,F,Romance,juno,22,girl_lab_partner-juno
