	actual	char	line	pred	prob	linelength
5712	1	PAUL	About three inches to my right, there's a wall. Three inches to left, there's another wall. And about four inches above my head, there's a roof that's about to collapse and drown me in sand. I think this situation is pretty contained.	0.0	0.407630085945	42
5713	1	MOORE	All week long.	1.0	0.680307626724	3
5714	1	HARVEY	"(to the Counter Girl) Yeah! I'll have two crullers, a jelly donut with powdered sugar... And you got any ""day old bread""?"	1.0	0.747097611427	22
5715	1	JONAH	Dad, could you close the door?	1.0	0.688417494297	6
5716	1	CHULO	I'm not gonna hassle you... Don't worry. You look beautiful.	1.0	0.721226751804	10
5717	1	RAY	(can't give in) Julie, we're working a big run up here. It's been crazy. We probably have to go out again tonight. I don't think I can do it.	1.0	0.647419929504	29
5718	0	ZOE	Not that it's any of your business, but...good things are happening to me.	1.0	0.653624415398	13
5719	0	BEATRICE	Tick... it's a tick.	1.0	0.739317834377	4
5720	1	GUIDO	Oh God.	1.0	0.524622917175	2
5721	1	PHILIP	Who... Who is this girl you're going with ?	1.0	0.704138159752	9
5722	1	BLATTIS	Alright, gentlemen, I'm gonna leave you. I got a couple of questions for the paper, Serg- eant? Mind if I swing by later, wring out a tea-bag with you?	1.0	0.882513284683	29
5723	1	BRODY	The sink upstairs is busted. Try some Drano, or a plunger, maybe. Or call your brother, the plumber, what's his name...	1.0	0.856174528599	21
5724	0	ELAINE	He was going to kill me !	1.0	0.651977717876	7
5725	1	JAZY	(to Miss Panama in Spanish) Sweetheart, the Guerrillas knocked out the pumping station on the road to Masaya, and we must ration water for the time being. Next week maybe things will be better.	1.0	0.73484069109	34
5726	1	OLIVER	How long are you here when you get back?	1.0	0.680087983608	9
5727	1	DUSTIN	What the fuck?	1.0	0.797179162502	3
5728	0	LIZ	While I was sleeping?	1.0	0.679144144058	4
5729	1	JIMMY	Scraps!!!	1.0	0.794882178307	1
5730	0	LUCY	Are they being nice to her?	1.0	0.621145129204	6
5731	1	LEVIN	No.	1.0	0.679144144058	1
5732	1	RODE	The only thing I know is he's an anti-Semite.	1.0	0.679144144058	9
5733	1	BROPHY	No-no-no, Colonel. This is a spy. We caught him at the White House.	1.0	0.765872180462	13
5734	1	BARRY	We've got 38 home runs to replace, 120 rbi's, 47 doubles...	1.0	0.881391763687	11
5735	1	PHIL	I'll get that.	1.0	0.669546127319	3
5736	1	JOE	I don't like your tone, and I don't like your references.	1.0	0.655548393726	11
5737	1	CORBETT	Sure love to know where you fit in up here.	1.0	0.706347942352	10
5738	1	RONNIE	I do it because I love you.	1.0	0.597184598446	7
5739	1	OLIVER	I was doing such a good job of hiding it. How could you tell?	1.0	0.655142009258	14
5740	1	LARCH	*Alcohol* killed him--he drank himsel to death.	1.0	0.626311480999	7
5741	1	SHELDRAKE	Say, Baxter -- you gave me the wrong key.	1.0	0.829603850842	9
5742	0	LISA	(raises her eyebrows) Really?	1.0	0.555893242359	4
5743	0	SUSAN	So, what are you doing here?	1.0	0.638098955154	6
5744	1	ROPER	(continuing) Go on, you stupid fuck, look at it! It's all shit! A hundred dollars worth of glass!	1.0	0.864673912525	18
5745	1	KENNY	Are you gettin' wise with me?	1.0	0.840659320354	6
5746	1	CHRIS	It passed! It passed a week ago! Like I said. Everything's fine! We confirmed the money, it's all straight and done.	1.0	0.629592955112	21
5747	1	TAPP	What happened after you took it off?	1.0	0.641350924969	7
5748	1	ENJOLRAS	Lamarque is ill and fading fast - Won't last a week out, so they say.	1.0	0.842468678951	15
5749	1	PAUL	The video...if I make it, will y let me go?	1.0	0.88757276535	10
5750	0	SHEILA	I've been trapped by Miles Kastle my whole life. She walks over to her scooter, and mounts it.	1.0	0.654589295387	18
5751	1	CATFISH	Triple time sounds like a lotta money, Bud.  It ain't.  I'm sorry...	1.0	0.8706843853	12
5752	1	WILLY	Did you get the feeling she had rules because she had done it before? With other guys?	1.0	0.661109268665	17
5753	0	PEPPER	You mean if you finished? (Stark nods his head) Well, um...then...	1.0	0.852575182915	11
5754	1	MCCLANE	So I've heard.	1.0	0.663022518158	3
5755	0	LEE	Leave me alone!	1.0	0.627575397491	3
5756	0	VITTORIA	(making the	1.0	0.679144144058	2
5757	1	JUNIOR	Boy, hush that noise and get in this house. Make haste.	1.0	0.714160263538	11
5758	1	PK	Morrie Levy. Is that the voice of sentimentality I hear coming from you?	1.0	0.873364090919	13
5759	0	BELLA	It was just a dream... but also my worst nightmare.	1.0	0.536209225655	10
5760	1	ALVY	Just don't take any course where they make you read Beowulf.	1.0	0.659473598003	11
5761	0	RITA	Phil, you know, you have so much talent and ability. If you'd just drop the attitude and act like a decent human being, then maybe I ' d -- (she hesitates)	0.0	0.489462941885	31
5762	1	HECTOR	Nothing at all.	1.0	0.679144144058	3
5763	1	JULIAN	Yeah, well I lost.	1.0	0.73028242588	4
5764	0	LAURIE	Nothing.	1.0	0.679144144058	1
5765	1	CLERK	Miss Kreutz, excuse me, but you entered into a fraudulent marriage in an effort to circumvent the immigration laws of the United States	1.0	0.764037251472	23
5766	1	RONNIE	No, ma'am.   My record is totally clean.	1.0	0.66194242239	7
5767	1	PRICE	Just one more thing -- is Rafael owned by the C.I.A. or the K.G.B.? I'll figure out the rest.	1.0	0.795842945576	19
5768	0	VADA	That's really cool.	1.0	0.611215889454	3
5769	1	ALMASY	Would you stockpile water near to an Oasis?  There can't be a natural spring within fifty miles of here.	1.0	0.823267936707	19
5770	0	FANNY	--and what on earth can four women want for more than that? Their housekeeping will be nothing at all they will have no carriage, no horses hardly any servants and will keep no company. Only conceive how comfortabl they will be!	1.0	0.613805234432	41
5771	0	DEBRA	John, please don't --	1.0	0.636460125446	4
5772	1	MAN	Are you alone in the house?	1.0	0.632005929947	6
5773	1	MARIACHI	Refresco.	1.0	0.679144144058	1
5774	0	BETSY	I don't know...	1.0	0.655548393726	3
5775	1	LEONARD	Probably tried this before. Probably burned truckloads of your stuff. Can't remember to forget you.	1.0	0.611377239227	15
5776	0	ADA	I'm not going to kill him. But we have to try something or else he's going to die.	1.0	0.659321606159	18
5777	1	LARRY	Just in love with everybody. It's really a beautiful planet. I love you, Rick. I love you guys. I love everybody.	1.0	0.606432378292	21
5778	1	LLOYD	(finally) You know, I've been going over our financial condition - if you'll pardon the expression...	1.0	0.809185624123	16
5779	0	ELLEN	We don't lie to each other, Brooke.	1.0	0.54576253891	7
5780	0	NINA	It's called privacy! I'm not fucking twelve years old anymore! Erica struggles a little with the door, but can't get it to budge.	1.0	0.523108124733	23
5781	1	NARRATOR	It was a lousy way to end up the 5th grade, 'cause I had zip time to make friends before summer. And that's about where it all started...	1.0	0.850413918495	28
5782	1	JAY	Dude, it's either this or jail. And you know what they make you do in jail.	1.0	0.948278367519	16
5783	1	BLADE	You're not immortal.  I must've heard a hundred of you people make the same claim. And every one of them's seen the end of my sword.	1.0	0.850452125072	26
5784	1	SHANE	So, how come you're such a fan?	1.0	0.667545557022	7
5785	1	KUMAR	You think this just about the burgers, huh? Well, let me tell you-- it's about far more than that.	1.0	0.748019576073	19
5786	1	MARCELLUS	And mathematicians and Christians. All to fill the arena.	1.0	0.66158759594	9
5787	1	RICE	Hell, I got a gold watch... it just don't work. Maybe they'll give me a new fishing pole, or something useful.	1.0	0.845002889633	21
5788	1	ZACK	No, sir.	1.0	0.873796701431	2
5789	1	DUDE	Yeah, this is the guy, this guy should compensate me for the fucking rug. I mean his wife goes out and owes money and they pee on my rug.	1.0	0.886825203896	29
5790	1	HAHN	But as subsequent events have demonstrated, she was correct. So what prompted you to send her for psychological evaluation?	1.0	0.675478637218	19
5791	0	JADE	Sorry, comb got caught.	1.0	0.890628099442	4
5792	1	MESSNER	--You can and you will.	1.0	0.679144144058	5
5793	1	LEARNIHAN	(pointing to Collin's transcript) In what, Swimming Pool Management?	1.0	0.789104402065	9
5794	0	RAY	148 ARCHIE GRAHAM 148 149 BLEACHERS 149 3.50 As Graham gets closer, his step slows. He rea which no player can pa 151 THE BLEACHERS 151	1.0	0.755834341049	26
5795	1	GAWAIN	Fuck you. And your irritated bowel. I can't shoot that old lady.	1.0	0.85820132494	12
5796	1	TYLER	I have this theory that an objective third-party, having no prior contact, would be able to determine how much of an asshole he is just by looking at him.	1.0	0.73818564415	29
5797	1	VINOKUR	R F(	1.0	0.679144144058	2
5798	0	MARTHA	Really?	1.0	0.63429236412	1
5799	0	ROBERTA	Oh my God. (calling) Nick, Lexi --	0.0	0.0847568362951	7
5800	1	DUKE	(remembering) Back door beauty!	1.0	0.578439056873	4
5801	1	CHARLES	We'll get the other direction next - Alice, that was mint-- Martin, g a little faster next time. 42.	1.0	0.862840771675	19
5802	1	MATT	Cheers. Happy New Year. I really like you, Jacko, you're so fucking straight. (suddenly) Hey, you haven't changed your clothes!	1.0	0.596434235573	20
5803	1	COMMANDER	Fire Crossbows!	1.0	0.748405873775	2
5804	1	TOMMY	Hey, it's okay. In the background Josie and the Moonglows provide a flourish of drums. 199 THE STAGE as Ernest walks up to the microphone and almost drops the ballots in the process.	1.0	0.793807327747	33
5805	1	DOC	I 'm handling the fine stuff. You're back up all the way...	1.0	0.784083127975	12
5806	1	CHINK	"These people have no other ritual than this one. Likewise, they have but one legend or cultural myth: that of a continuum they call the Eternity of Joy. It is into the Eternity of Joy that they believe all men will pass once the clockwork is destroyed. The destruction must come from the outside, must come by natural means, must come at the will of this gesticulating planet whose more acute stirrings thoughtless people call ""earthquakes."""	1.0	0.948664546013	76
5807	1	RUSSELL	Well, I gotta help you cross something.	1.0	0.830124735832	7
5808	0	DIL	See, I was always best looking after someone. Must be something in the genes.	1.0	0.64910620451	14
5809	1	BOB	Help!	1.0	0.679144144058	1
5810	1	CRAWFORD	Of course I have. (Leans in) The truth about me is, Willy...I'm really not very nice.	1.0	0.767930984497	16
5811	0	LISA	It's Lisa.      You said Laura.	1.0	0.7604637146	5
5812	1	GARY	Okay. Nice to meet you both.	1.0	0.658718764782	6
5813	0	RENAI	It's midnight, Josh.	0.0	0.257595330477	3
5814	1	KRISTOFF	Umph.	1.0	0.679144144058	1
5815	1	KORDA	(forthrightly) Clarence Teal.	1.0	0.669198095798	3
5816	0	BONNIE	I don't know!  You're hurting me, I was just scared is all...and my mama's been on my mind, and she's gettin' so old...	0.0	0.313013345003	23
5817	1	REED	Hey -- Scotty, how are you?	1.0	0.918673992157	6
5818	1	DICK	Interesting.	1.0	0.701106607914	1
5819	1	SHANE	It didn't have to go down like-	1.0	0.673545062542	7
5820	0	KATE	No. Truly cantankerous.	1.0	0.679144144058	3
5821	1	WILDER	I got an emergency on my hands.	1.0	0.793975234032	7
5822	0	HILDY	(to lieutenant) Let him out of here, Lieutenant.	1.0	0.744385659695	8
5823	0	CHRISTY	Right here.  Let the others go -- they have nothing to do with this.	1.0	0.842727541924	14
5824	1	BROOM	(pensive)	1.0	0.675436019897	1
5825	1	HARRY	Well, no, just...well, what are you doin'?	1.0	0.710387468338	7
5826	1	CONNOR	Lakeview the deli? Oh, shit!	1.0	0.732495963573	5
5827	0	STARLA	He wants me, Bill! I'm going to get him to take me to him! See if you can follow me, and kill him!	1.0	0.546906709671	23
5828	1	SHIFU	And yet you are ten feet off the ground and have done a perfect split.	1.0	0.754361629486	15
5829	1	O'NEILL	1004, 1003... (spots the room) Aha! 1002.	1.0	0.650340914726	7
5830	0	ELAINE	Tomorrow ?	1.0	0.679144144058	2
5831	1	ISRAEL	(to Mustache) Hey! (pointing to Ivy) Get him out-- muscle him if you have to. Take him down the quietly, use the service exit. Then get back up here and we'll handle the rest of this. (off Mustache's look) What? Is there somebody else in there?	1.0	0.868576288223	46
5832	1	BUD	Son of a bitch.	1.0	0.79792547226	4
5833	1	DARNELL	When do they give ya the scores on that Placement Test?	1.0	0.900497734547	11
5834	0	TESS	So am I.	1.0	0.679144144058	3
5835	0	MOTHER	Do you need anything? Food? Money?	1.0	0.650696516037	6
5836	1	WEST	Now that's a bedside manner.	1.0	0.69363629818	5
5837	0	HEDRA	You think I can't find you ? Huh ? Your goddam shirt is sticking out of it.	1.0	0.918178081512	17
5838	1	CHUCK	You think George'll miss the bottle?	1.0	0.85860490799	6
5839	1	BRUCE	No. My mother.	1.0	0.618752539158	3
5840	0	EDNA	Thorpey nearly died laughing.	1.0	0.979104042053	4
5841	0	LYNN	No thank you.	1.0	0.652601063251	3
5842	1	ALEX	"The ""spark"" thing is bullshit. 59"	1.0	0.873715221882	6
5843	1	HENRY	She talks in her sleep.	1.0	0.622919380665	5
5844	0	LUZ	Works every time. When the sun rises, you'll be good.	1.0	0.66363376379	10
5845	1	DOC	El Paso.	0.0	0.474329799414	2
5846	0	SIDNEY	What do you mean?	1.0	0.679144144058	4
5847	1	ELLIS	You talkin' 'bout our boat?	1.0	0.930265009403	5
5848	1	GOEED	"You know the Elton John son, ""Rocket Man""?"	1.0	0.980710029602	8
5849	0	LAURA	About what?	1.0	0.679144144058	2
5850	1	WILLOW	Absolutely not.	1.0	0.745771110058	2
5851	1	ANDY	What ?	1.0	0.679144144058	2
5852	1	BEN	(indignant) I have a 17-year-old son.	1.0	0.803322911263	6
5853	1	DALE	I think we beat it out of him.	1.0	0.667721509933	8
5854	0	SUSAN	Why didn't he come?	1.0	0.68597638607	4
5855	1	KNIPP	ord!	1.0	0.679144144058	1
5856	1	STARKS	Becker does? Are you sure?	0.0	0.388206958771	5
5857	0	JULIE	47 INT. JULIE'S CAR -- NIGHT 47	1.0	0.637793540955	7
5858	1	MILLER	Flying saucers. Which are really? Yeah you got it. Time machines. I think a lot about this kind of stuff. I do my best thinking on the bus. That how come I don't drive, see?	1.0	0.716329991817	35
5859	0	CARRIE	(sudden fury) That's not my name! Two things happen simultaneously; Morton recoils slightly and the ashtray quakes a little and then tumbles from the desk. Then Carrie goes out. Morton comes around the desk, stoops to pick up the ashtray, stares at it curiously for a moment, then looks at Collins.	1.0	0.766615450382	51
5860	1	KOJ	When?	1.0	0.679144144058	1
5861	0	DEBBIE	It is. Don't put that kind of pressure on me.	1.0	0.675517082214	10
5862	0	CAROLYN	Yes, you were.	1.0	0.679144144058	3
5863	1	DAVIDOV	Miss King, I wouldn't recommend...	1.0	0.813201546669	5
5864	1	ELIJAH	Oh? Well, I guess I'm not supposed to have these either! 21.	1.0	0.518232822418	12
5865	1	TESANDER	We-ll, way it seems to me, Mr. Blandings, over here the water's down around six feet and over there it's -- uh --	1.0	0.696230828762	23
5866	1	TED	Try me. I've been around, y'know.	1.0	0.661678493023	6
5867	1	FLETCHER	What? No kiss for me?	1.0	0.578882932663	5
5868	0	MAGGIE	I'm sorry.  I'm just so stressed out about that slime-ball reporter being in town.  I jus had to come warn you he might show up here and start asking you all kinds of ridiculous questions.	1.0	0.765876531601	35
5869	1	JACK	(turning the wheel) I say we check it out. You never know.	1.0	0.838642895222	12
5870	1	REDBEARD	(shakes his head; he doesn't know) Don't they have to be?...	1.0	0.898598194122	11
5871	1	SAM	One penny less than fifty.  These shoes are one penny less than fifty?	1.0	0.693315625191	13
5872	1	HAROLD	(playful) That sounds awful. Harold laughs, as does Maria.    They smile at each other..	0.0	0.315869361162	14
5873	1	ACE	(Handing the BAKER the two muffins) From now on I want you to put an equal amount of blueberries in each muffin. An equal amount of blueberries in each muffin.	1.0	0.931380391121	30
5874	0	CHRISTINE	Thank you.	1.0	0.641281545162	2
5875	1	JOHN	When Cindy had kids?	1.0	0.573849201202	4
5876	1	GABE	Good news. There's a cave down there.	1.0	0.782399058342	7
5877	1	PAT	No, no, no, no, no!	1.0	0.679144144058	5
5878	0	ROSE	Be still my crotch.	1.0	0.586558401585	4
5879	1	ANTON	(looking at his driver's license) Donny Zimmer.	1.0	0.96205997467	7
5880	1	HASTINGS	(meeting Macreedy's eyes) I never seen Komako in my life. Honest.	1.0	0.977726638317	11
5881	0	ILENE	I told you. Men are pigs... I saw them standing there.	1.0	0.804054260254	11
5882	0	ANNA	Who knows, it may even help business. Buy a boring book about Egypt from th guy who screwed Anna Scott.	1.0	0.906349658966	20
